sample_id,category,branch_used,is_dual,ground_truth,predicted,correct,used_fallback,vision_used,subset,config,error,subtype_used,initial_branch_used,vision_letter,vision_confidence,vision_triggered,vision_forced,vision_suppressed,viz_type,flags,expected_schema,predicted_value,numeric_quantity,numeric_note,rel_acc,evidence_json,qa_type,quality_score,propose_fired,propose_executed,propose_steps,propose_fallbacks,loop_used,loop_depth,refine_fired,refine_branches
889,"trend analysis, inductive reasoning",similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
894,"noise analysis, causal reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
904,causal reasoning,similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
924,inductive reasoning,similarity_multi,False,B,A,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
927,seasonality analysis,similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
926,inductive reasoning,similarity_multi,False,D,C,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
911,"volatility analysis, deductive reasoning",similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
910,"trend analysis, deductive reasoning",similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
912,inductive reasoning,similarity_multi,False,C,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
928,"basic analysis, inductive reasoning",similarity_multi,False,A,D,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
929,"trend analysis, deductive reasoning",similarity_multi,False,A,A,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
909,"seasonality analysis, analogical reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
931,"basic analysis, inductive reasoning",similarity_multi,False,D,D,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
936,counterfactual reasoning,similarity_multi,False,A,A,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
938,"seasonality analysis, causal reasoning",similarity_multi,False,D,C,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
934,seasonality analysis,similarity_multi,False,C,D,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
940,"volatility analysis, causal reasoning",similarity_multi,False,C,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
930,"trend analysis, counterfactual reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
933,"basic analysis, deductive reasoning",similarity_multi,False,B,A,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
914,"seasonality analysis, inductive reasoning",similarity_multi,False,A,C,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
916,"basic analysis, deductive reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
944,"trend analysis, analogical reasoning",similarity_multi,False,A,C,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
942,"trend analysis, inductive reasoning",similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
943,"basic analysis, deductive reasoning",similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
946,"trend analysis, inductive reasoning",similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
947,"basic analysis, counterfactual reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
922,basic analysis,similarity_multi,False,D,D,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
921,"trend analysis, deductive reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
951,causal reasoning,similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
949,"seasonality analysis, deductive reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
954,"volatility analysis, deductive reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
920,trend analysis,similarity_multi,False,D,C,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
955,"basic analysis, deductive reasoning",similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
923,"volatility analysis, deductive reasoning",similarity_multi,False,B,D,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
953,trend analysis,similarity_multi,False,B,A,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
935,basic analysis,similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
939,"noise analysis, causal reasoning",similarity_multi,False,A,A,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
932,"volatility analysis, analogical reasoning",similarity_multi,False,A,B,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
925,"noise analysis, deductive reasoning",similarity_multi,False,C,A,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
937,trend analysis,similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
941,"trend analysis, counterfactual reasoning",similarity_multi,False,B,C,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
956,analogical reasoning,similarity,True,B,B,True,False,True,InWild,baseline,,shape,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 3, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
948,"seasonality analysis, analogical reasoning",similarity_multi,False,A,A,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
945,causal reasoning,similarity_multi,False,C,A,False,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
952,"noise analysis, deductive reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
950,"noise analysis, deductive reasoning",similarity_multi,False,B,B,True,False,False,InWild,baseline,,,,,,,,,,[],mcq,,,,,{},a binary question,,,,,,,,,
965,"basic analysis, inductive reasoning",similarity,True,A,B,False,False,False,InWild,baseline,,statistical,similarity,,,False,,,,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20}",a multiple choice question,,False,,,,,,False,
958,analogical reasoning,similarity,True,C,A,False,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 9, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
959,"seasonality analysis, causal reasoning",causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -53, ""best_corr"": 0.048091, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
964,noise analysis,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 4, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
960,noise analysis,noise,True,A,C,False,False,True,InWild,baseline,,white_noise,noise,C,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.279174, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
968,"basic analysis, inductive reasoning",similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 4, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
961,causal reasoning,causality,True,B,B,True,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -16, ""best_corr"": 0.211632, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
969,trend analysis,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,spectrogram,"[""high_volatility""]",mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -9, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
970,deductive reasoning,causality,True,B,D,False,False,True,InWild,baseline,,lag_direction,causality,D,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 26, ""best_corr"": -0.053148, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
967,"volatility analysis, analogical reasoning",similarity,True,A,A,True,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 7, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
963,"volatility analysis, causal reasoning",causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,spectrogram,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -55, ""best_corr"": -0.032274, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
971,causal reasoning,causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 42, ""best_corr"": 0.100186, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
966,"seasonality analysis, deductive reasoning",similarity,True,D,D,True,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
973,seasonality analysis,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 5, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
972,"basic analysis, inductive reasoning",similarity,True,A,A,True,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
962,causal reasoning,anomaly,True,D,D,True,False,True,InWild,baseline,,point_anomaly,anomaly,D,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
974,inductive reasoning,similarity,True,A,A,True,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
975,causal reasoning,causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 19, ""best_corr"": 0.547918, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
982,"basic analysis, deductive reasoning",similarity,True,C,D,False,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -5, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
981,counterfactual reasoning,similarity,True,B,B,True,False,False,InWild,baseline,,statistical,similarity,,,False,,,,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 17}",a binary question,,False,,,,,,False,
989,"seasonality analysis, analogical reasoning",similarity,True,D,B,False,False,True,InWild,baseline,,shape,similarity,B,medium,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -10, ""vision_confidence"": ""medium""}",a multiple choice question,,False,,,,,,False,
980,"seasonality analysis, deductive reasoning",similarity,True,A,A,True,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
976,analogical reasoning,similarity,True,D,A,False,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -19, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
986,volatility analysis,similarity,True,B,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
987,causal reasoning,causality,True,C,C,True,False,True,InWild,baseline,,lag_direction,causality,C,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 5, ""best_corr"": 0.183538, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
979,counterfactual reasoning,causality,True,A,B,False,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -4, ""best_corr"": 0.258682, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
990,"noise analysis, deductive reasoning",similarity,True,D,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -19, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
985,"trend analysis, causal reasoning",causality,True,B,B,True,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 46, ""best_corr"": 0.130661, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
991,counterfactual reasoning,causality,True,B,D,False,False,True,InWild,baseline,,lag_direction,causality,D,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -36, ""best_corr"": 0.227508, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
988,volatility analysis,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
984,"volatility analysis, inductive reasoning",similarity,True,B,D,False,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,spectrogram,"[""high_volatility""]",mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
978,"volatility analysis, causal reasoning",causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -60, ""best_corr"": 0.324585, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
992,deductive reasoning,causality,True,D,D,True,False,True,InWild,baseline,,lag_direction,causality,D,high,True,,,spectrogram,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -2, ""best_corr"": -0.075898, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
993,"seasonality analysis, inductive reasoning",similarity,True,B,D,False,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
977,"noise analysis, counterfactual reasoning",anomaly,True,B,B,True,False,True,InWild,baseline,,point_anomaly,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1007,noise analysis,similarity,True,B,B,True,False,False,InWild,baseline,,statistical,similarity,,,False,,,,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20}",a binary question,,False,,,,,,False,
1003,trend analysis,similarity,True,D,A,False,False,False,InWild,baseline,,statistical,similarity,,,False,,,,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0}",a multiple choice question,,False,,,,,,False,
1001,volatility analysis,similarity,True,A,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 18, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1005,"volatility analysis, deductive reasoning",similarity,True,A,A,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1004,"basic analysis, causal reasoning",causality,True,B,B,True,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,line_plot,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 28, ""best_corr"": 0.299939, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
994,volatility analysis,similarity,True,D,D,True,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
995,"volatility analysis, deductive reasoning",noise,True,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": true, ""adf_pval"": 0.0, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1002,"basic analysis, causal reasoning",similarity,True,D,D,True,False,True,InWild,baseline,,shape,similarity,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 16, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
999,"basic analysis, inductive reasoning",similarity,True,C,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1006,volatility analysis,similarity,True,B,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1000,"volatility analysis, counterfactual reasoning",causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -36, ""best_corr"": 0.165162, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
998,"basic analysis, inductive reasoning",similarity,True,D,B,False,False,True,InWild,baseline,,shape,similarity,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -5, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
997,"volatility analysis, deductive reasoning",noise,True,B,A,False,False,True,InWild,baseline,,autocorr_value,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
996,"noise analysis, causal reasoning",similarity,True,A,D,False,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1010,"basic analysis, inductive reasoning",similarity,True,B,A,False,False,False,InWild,baseline,,statistical,similarity,,,False,,,,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20}",a multiple choice question,,False,,,,,,False,
1008,counterfactual reasoning,causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 41, ""best_corr"": -0.460182, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
957,"noise analysis, deductive reasoning",anomaly,True,C,B,False,False,True,InWild,baseline,,point_anomaly,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1009,noise analysis,similarity,True,D,D,True,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,spectrogram,"[""high_volatility""]",mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 4, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1011,volatility analysis,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 2, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1021,analogical reasoning,similarity,True,B,A,False,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1016,"trend analysis, deductive reasoning",similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1019,seasonality analysis,similarity,True,B,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1015,"seasonality analysis, counterfactual reasoning",similarity,True,B,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1024,deductive reasoning,anomaly,True,B,B,True,False,True,InWild,baseline,,point_anomaly,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1012,"volatility analysis, causal reasoning",causality,True,A,D,False,False,True,InWild,baseline,,lag_direction,causality,D,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 0, ""best_corr"": -0.393459, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1013,volatility analysis,similarity,True,D,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1022,causal reasoning,causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 42, ""best_corr"": -0.30502, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1017,counterfactual reasoning,causality,True,D,D,True,False,True,InWild,baseline,,lag_direction,causality,D,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -56, ""best_corr"": 0.279883, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1023,"noise analysis, causal reasoning",causality,True,B,B,True,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 26, ""best_corr"": -0.163711, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1020,deductive reasoning,causality,True,B,D,False,False,True,InWild,baseline,,lag_direction,causality,D,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 57, ""best_corr"": -0.322905, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1014,"basic analysis, counterfactual reasoning",causality,True,B,B,True,False,True,InWild,baseline,,lag_direction,causality,B,medium,True,,,spectrogram,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 41, ""best_corr"": 0.032503, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""medium""}",a binary question,,False,,,,,,False,
1018,"trend analysis, analogical reasoning",similarity,True,A,C,False,False,True,InWild,baseline,,statistical,similarity,C,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -13, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
